ArchetypeName, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW, YmapFile
prop_fire_hydrant_1, -39.87634, -2129.017, 9.316032, 0, 0, -0.5378852, 0.8430181, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
prop_fire_hydrant_1, -2.921326, -2081.832, 9.314323, 0, 0, 0.9276471, -0.3734581, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
prop_fire_hydrant_1, -196.0605, -1895.209, 26.14198, 0, 0, 0.9978597, -0.06539298, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
prop_fire_hydrant_1, -287.1097, -1817.485, 25.72123, 0, 0, -0.4812289, 0.8765949, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
prop_fire_hydrant_1, -590.2614, -1810.061, 22.29474, 0, 0, -0.1541299, 0.9880506, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
prop_fire_hydrant_1, -573.3221, -2233.491, 4.817516, 0, 0, 0.7026163, 0.7115691, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
prop_fire_hydrant_1, -525.8281, -2179.43, 5.287304, 0, 0, 0.6676171, 0.7445049, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
prop_fire_hydrant_1, -529.271, -2115.061, 8.019054, 0, 0, 0.9997008, -0.02446199, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
prop_fire_hydrant_1, -412.0586, -1732.466, 18.60724, 0, 0, 0.8927022, -0.4506471, x64m.rpf\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
prop_fire_hydrant_1, 725.0859, -2286.414, 27.45982, 0, 0, 0.7372773, 0.6755903, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_04_strm_0.ymap
prop_fire_hydrant_1, 681.8362, -2427.616, 18.8892, 0, 0, 0, 1, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_04_strm_0.ymap
prop_fire_hydrant_1, 663.5308, -2446.104, 18.6619, 0, 0, 0, 1, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_04_strm_0.ymap
prop_fire_hydrant_1, 1135.207, -1466.695, 33.92284, 0, 0, 0, 1, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_33_strm_0.ymap
prop_fire_hydrant_1, 1131.102, -1512.806, 33.92284, 0, 0, 0, 1, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_33_strm_0.ymap
prop_fire_hydrant_1, 1107.729, -1467.132, 33.92284, 0, 0, 0, 1, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_33_strm_0.ymap
prop_fire_hydrant_1, 733.1789, -2046.509, 28.27365, 0.007171999, -0.002235, 0.9999719, -1.6E-05, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_0.ymap
prop_fire_hydrant_1, 773.5239, -2306.244, 26.54993, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_0.ymap
prop_fire_hydrant_1, 738.0489, -2217.566, 28.26878, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_0.ymap
prop_fire_hydrant_1, 754.494, -2091.131, 28.4815, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_0.ymap
prop_fire_hydrant_1, 763.459, -2423.636, 19.07087, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_0.ymap
prop_fire_hydrant_1, 753.2094, -2527.786, 18.90426, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_0.ymap
prop_fire_hydrant_1, 805.4208, -2052.685, 28.30152, -0.0007990001, 0.003942001, 0.9996982, 0.02423801, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_1.ymap
prop_fire_hydrant_1, 943.7736, -2057.976, 29.29891, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_1.ymap
prop_fire_hydrant_1, 936.8755, -2101.155, 29.4941, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_1.ymap
prop_fire_hydrant_1, 916.4492, -2162.895, 29.44309, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_1.ymap
prop_fire_hydrant_1, 925.6351, -2232.904, 29.53089, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_1.ymap
prop_fire_hydrant_1, 904.9554, -2316.363, 29.48985, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_1.ymap
prop_fire_hydrant_1, 876.9858, -2065.099, 29.3539, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_1.ymap
prop_fire_hydrant_1, 827.5673, -2247.554, 28.98886, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_1.ymap
prop_fire_hydrant_1, 786.9703, -2157.368, 28.34796, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_1.ymap
prop_fire_hydrant_1, 815.5118, -2083.665, 28.48495, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_1.ymap
prop_fire_hydrant_1, 899.5937, -2381.623, 29.37081, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_2.ymap
prop_fire_hydrant_1, 907.4792, -2435.508, 27.47414, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_2.ymap
prop_fire_hydrant_1, 929.7417, -2468.734, 27.56341, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_2.ymap
prop_fire_hydrant_1, 824.6674, -2457.787, 24.44691, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_2.ymap
prop_fire_hydrant_1, 725.479, -1424.54, 30.4033, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_3.ymap
prop_fire_hydrant_1, 779.654, -1907.521, 28.17992, 0.018945, 0.010237, 0.9323919, -0.360807, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_3.ymap
prop_fire_hydrant_1, 768.0732, -1754.088, 28.45593, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_3.ymap
prop_fire_hydrant_1, 857.2033, -1585.034, 30.27071, 0, 0.034426, 0.9994072, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_3.ymap
prop_fire_hydrant_1, 920.0875, -1448.353, 30.21802, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_3.ymap
prop_fire_hydrant_1, 979.6531, -1424.573, 30.47518, -0.01483301, 0.004363002, 0.9998805, -6.500004E-05, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_3.ymap
prop_fire_hydrant_1, 813.1661, -1710.077, 28.27837, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_4.ymap
prop_fire_hydrant_1, 843.4937, -1774.575, 28.17516, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_4.ymap
prop_fire_hydrant_1, 838.6875, -1812.426, 28.19103, -0.0182, 0.03169401, 0.7402732, 0.6713122, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_4.ymap
prop_fire_hydrant_1, 829.6739, -1867.016, 28.30314, 0.002821, -0.004929001, 0.7565051, 0.653963, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_4.ymap
prop_fire_hydrant_1, 806.5734, -1971.636, 28.29869, 0.000226, -0.0003919999, 0.7647308, 0.6443499, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_4.ymap
prop_fire_hydrant_1, 939.5234, -1774.356, 30.16809, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_4.ymap
prop_fire_hydrant_1, 891.0288, -1745.971, 29.14263, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_4.ymap
prop_fire_hydrant_1, 948.4874, -1801.981, 30.13016, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_4.ymap
prop_fire_hydrant_1, 960.8357, -1891.591, 30.17981, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_4.ymap
prop_fire_hydrant_1, 950.8971, -1947.042, 29.76439, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_4.ymap
prop_fire_hydrant_1, 931.4355, -2009.964, 29.22751, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_4.ymap
prop_fire_hydrant_1, 1034.109, -1445.962, 35.54752, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1134.533, -1424.671, 33.66558, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1165.512, -1448.365, 33.75236, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1206.393, -1449.008, 33.81855, 0.012129, 0.012452, 0.9998489, -0.000151, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1290.729, -1566.13, 49.26446, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1320.616, -1635.419, 51.26204, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1264.812, -1656.853, 46.37458, -0.027536, 0, 0.9996209, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1205.442, -1685.532, 36.49371, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1172.248, -1698.703, 34.31757, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1042.73, -1746.902, 34.71913, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1050.755, -1888.061, 28.6071, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1084.514, -1809.352, 35.60059, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1246.719, -1806.467, 39.94292, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1297.431, -1635.026, 50.73845, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1002.722, -1880.094, 28.32616, 0, 0, 0.9326984, 0.3606572, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_5.ymap
prop_fire_hydrant_1, 1038.367, -2308.037, 29.51016, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_6.ymap
prop_fire_hydrant_1, 1057, -2244.526, 29.49032, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_6.ymap
prop_fire_hydrant_1, 1054.274, -2138.829, 31.64867, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_6.ymap
prop_fire_hydrant_1, 1030.347, -2093.237, 29.98765, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_6.ymap
prop_fire_hydrant_1, 1058.431, -2067.267, 31.6048, -0.04961402, -0.0005300002, 0.9987683, -0.0004030002, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_6.ymap
prop_fire_hydrant_1, 1018.682, -2461.702, 27.70477, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_7.ymap
prop_fire_hydrant_1, 1026.995, -2407.647, 28.55874, 0, 0, 1, 0, update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_7.ymap
prop_fire_hydrant_1, -996.899, -1422.698, 4.169357, 0, 0, -0.182236, 0.9832548, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_43_strm_0.ymap
prop_fire_hydrant_1, -1237.671, -1061.756, 7.368446, 0, 0, -0.182236, 0.9832548, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_0.ymap
prop_fire_hydrant_1, -1188.668, -1097.521, 2.358715, 0.02348599, -0.01442199, 0.5230917, 0.8518307, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_0.ymap
prop_fire_hydrant_1, -1272.956, -1081.188, 6.774067, 0, 0, 0.8496252, -0.5273871, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_0.ymap
prop_fire_hydrant_1, -1343.292, -1011.461, 7.074829, 0, 0, 0.8642421, -0.5030761, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_0.ymap
prop_fire_hydrant_1, -1250.78, -1029.152, 7.831482, 0, 0, 0.9867967, 0.161964, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_0.ymap
prop_fire_hydrant_1, -1018.728, -1112.257, 1.165482, 0, 0, 0.9872643, -0.1590891, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_0.ymap
prop_fire_hydrant_1, -1058.001, -1017.052, 1.111004, 0, 0, 0.9719707, 0.2351019, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_0.ymap
prop_fire_hydrant_1, -1165.046, -945.7597, 1.867584, 0, 0, 0.9645591, 0.263867, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_0.ymap
prop_fire_hydrant_1, -1193.21, -873.8326, 12.62539, -0.0006710005, 0.01178801, -0.2638021, 0.9645045, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_0.ymap
prop_fire_hydrant_1, -1047.597, -877.0885, 4.476582, 0, 0, 0.9645591, 0.263867, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_0.ymap
prop_fire_hydrant_1, -1094.632, -793.4994, 18.02478, 0, 0, 0.9133936, -0.4070778, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_0.ymap
prop_fire_hydrant_1, -1120.705, -912.2941, 1.725906, 0, 0, 0.9630239, 0.269416, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_0.ymap
prop_fire_hydrant_1, -1180.175, -970.2604, 3.336658, 0, 0, 0.7759875, 0.6307483, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_0.ymap
prop_fire_hydrant_1, -1138.119, -1588.215, 3.358154, 0, 0, 0.8915892, -0.4528451, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_1.ymap
prop_fire_hydrant_1, -1061.322, -1604.378, 3.377197, 0, 0, -0.3149951, 0.9490933, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_1.ymap
prop_fire_hydrant_1, -1093.55, -1540.634, 3.472866, 0, 0, 0.9587435, 0.2842731, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_1.ymap
prop_fire_hydrant_1, -1081.468, -1488.003, 4.085804, 0, 0, 0.4530509, 0.8914847, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_1.ymap
prop_fire_hydrant_1, -1153.911, -1511.98, 3.361389, 0, 0, 0.8915892, -0.4528451, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_1.ymap
prop_fire_hydrant_1, -1036.69, -1636.298, 3.514782, 0.006381997, -0.005942997, -0.07296097, 0.9972967, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_1.ymap
prop_fire_hydrant_1, -1066.457, -1521.987, 4.047325, 0, 0, -0.6822221, 0.731145, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_1.ymap
prop_fire_hydrant_1, -1184.863, -1517.727, 3.37429, 0, 0, -0.3214391, 0.9469302, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_1.ymap
prop_fire_hydrant_1, -1216.608, -1124.39, 6.894924, 0, 0, -0.130526, 0.9914449, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_2.ymap
prop_fire_hydrant_1, -1201.976, -1263.074, 5.950436, 0, 0, 0.574575, 0.8184519, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_2.ymap
prop_fire_hydrant_1, -1282.937, -1204.91, 3.817291, 0, 0, 0.9848275, 0.1735359, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_2.ymap
prop_fire_hydrant_1, -1315.738, -1207.956, 3.844971, 0, 0, 0.8054343, -0.5926852, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_2.ymap
prop_fire_hydrant_1, -1221.323, -1180.593, 6.6717, 0, 0, 0.9294251, -0.369011, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_2.ymap
prop_fire_hydrant_1, -1295.057, -1143.414, 4.745758, 0, 0, 0.9998969, 0.014366, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_2.ymap
prop_fire_hydrant_1, -1234.185, -1384.827, 3.077637, 0, 0, 0.8344526, -0.5510798, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_2.ymap
prop_fire_hydrant_1, -1265.548, -1291.912, 2.964073, 0, 0, 0.9886855, -0.1500029, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_2.ymap
prop_fire_hydrant_1, -1299.801, -1292.672, 3.545197, 0, 0, -0.176772, 0.9842519, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_2.ymap
prop_fire_hydrant_1, -1213.056, -1387.221, 3.071648, 0, 0, 0.9670915, 0.2544291, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_2.ymap
prop_fire_hydrant_1, -1129.195, -1194.522, 1.262939, 0, 0, 0.8569799, -0.5153499, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_3.ymap
prop_fire_hydrant_1, -1020.412, -1278.792, 5.231651, 0, 0, 0.9680489, 0.250762, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_3.ymap
prop_fire_hydrant_1, -1186.871, -1417.88, 3.360344, 0, 0, -0.3214391, 0.9469302, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_3.ymap
prop_fire_hydrant_1, -1145.845, -1382.767, 4.124573, 0, 0, 0.8870107, -0.4617488, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_3.ymap
prop_fire_hydrant_1, -1170.868, -1361.232, 3.931644, 0, 0, 0.7350692, 0.6779922, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_3.ymap
prop_fire_hydrant_1, -1167.203, -1400.145, 3.813789, 0, 0, 0.9439355, 0.3301302, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\venice_01\venice_metadata.rpf\hei_vb_rd_strm_3.ymap
prop_fire_hydrant_1, -386.9381, 1161.247, 324.404, 0, 0, 0.5000003, 0.8660253, update\x64\dlcpacks\mpapartment\dlc.rpf\x64\levels\gta5\_hills\cityhills_02\cityhills_02_metadata.rpf\apa_ch2_02_strm_3.ymap
